FILE_DETAILS_ID	REPORTED_MD5	GENERATED_MD5	STUDY_ACCESSION	FILESIZE_BYTES	FILE_TYPE	FILE_ACCESSION	FILE_NAME	PATH	DATE_FILE_UPDATED	AI_GENERATED_KEYWORDS	AI_GENERATED_SUMMARY	FILE_UUID	DRS_OBJECT_CREATED	WORKSPACE_ID
345881		4429f6aa780c2e92e309899c2a9bf5de	SDY89	140629882	result_file	571289	046_V3_052112_Tube_002.571289.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V3_052112_Tube_002.571289.fcs	2017-04-13 15:56:39			d82627c3-a4be-4fda-b2f1-68155b6bd553	Y	2799
345882		dd028e5d9a3be9b99724d24d140145cd	SDY89	125465056	result_file	571290	046_V3_052112_Tube_003.571290.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V3_052112_Tube_003.571290.fcs	2017-04-13 15:56:39			72b81aaa-9a37-4040-8cb5-37077a4418f0	Y	2799
345883		f83989a55aa8070e7e9df7f546f43703	SDY89	57037454	result_file	571291	046_V3_052112_Tube_004.571291.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V3_052112_Tube_004.571291.fcs	2017-04-13 15:56:39			12355edd-e095-44b1-b4e9-eedf2f375414	Y	2799
345884		eef5ef2a8cee20ada676e02f1845f056	SDY89	51195557	result_file	571292	046_V4_052112_Tube_001.571292.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V4_052112_Tube_001.571292.fcs	2017-04-13 15:56:39			667647d0-7ea5-49aa-8de4-8b81cd6ebba9	Y	2799
345885		c3602ebe9afbbee99fb4ab216e111774	SDY89	106235362	result_file	571293	046_V4_052112_Tube_002.571293.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V4_052112_Tube_002.571293.fcs	2017-04-13 15:56:39			cc4ec4fa-7ffa-4b67-82f0-e594eedba75d	Y	2799
345886		70201ad9567aec4352cad12e88a614c8	SDY89	42318856	result_file	571294	046_V4_052112_Tube_003.571294.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V4_052112_Tube_003.571294.fcs	2017-04-13 15:56:39			ab98f107-efc0-4a5a-bcda-c4cbbba4f85e	Y	2799
345887		983443634a0d1852a68a0332f3f9c227	SDY89	99343754	result_file	571295	046_V4_052112_Tube_004.571295.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V4_052112_Tube_004.571295.fcs	2017-04-13 15:56:39			b2d18567-30ba-4840-8500-bd86b54ae677	Y	2799
345888		e37b913f35e25be36f59eb476c370e66	SDY89	35906718	result_file	571296	046_V5_052112_Tube_001.571296.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V5_052112_Tube_001.571296.fcs	2017-04-13 15:56:39			dfda5e71-21bd-43df-80af-e51734d4e424	Y	2799
345889		35efe162394fe78d2da29bec95c37876	SDY89	71695283	result_file	571297	046_V5_052112_Tube_002.571297.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V5_052112_Tube_002.571297.fcs	2017-04-13 15:56:39			9b8a8de4-b54b-49ac-a7e9-9f93318cd734	Y	2799
345890		72dfdbbf9d4da2614c340df190905ddc	SDY89	66878777	result_file	571298	046_V5_052112_Tube_003.571298.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V5_052112_Tube_003.571298.fcs	2017-04-13 15:56:39			f08450ac-3c34-44f8-bd4d-b2d1a9fd8434	Y	2799
345891		070389d5731e91f08fdc856987c3b58a	SDY89	35407755	result_file	571299	046_V5_052112_Tube_004.571299.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V5_052112_Tube_004.571299.fcs	2017-04-13 15:56:39			ade5f920-5fc0-43fa-b8e8-4d092e32b19f	Y	2799
345892		e21cedb475c0d8cfd2aa99ebd6ce8b0e	SDY89	44548038	result_file	571300	046_V6_052112_Tube_001.571300.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V6_052112_Tube_001.571300.fcs	2017-04-13 15:56:39			04c56a86-15d8-4ded-80cd-feffe91b38db	Y	2799
345893		fd2a15266c2e1514235c12dce2a804ed	SDY89	92107763	result_file	571301	046_V6_052112_Tube_002.571301.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V6_052112_Tube_002.571301.fcs	2017-04-13 15:56:39			df729014-4432-481b-8a43-f3afd3e06b88	Y	2799
345894		5c399697e1938a487f5a09d0978f763c	SDY89	90633197	result_file	571302	046_V6_052112_Tube_003.571302.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V6_052112_Tube_003.571302.fcs	2017-04-13 15:56:39			0e7772dd-daaa-4567-899d-0cd344da8b55	Y	2799
345895		79f52a731fb7140fe764a3d20831d11e	SDY89	53472255	result_file	571303	046_V6_052112_Tube_004.571303.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V6_052112_Tube_004.571303.fcs	2017-04-13 15:56:39			defb801e-ad1c-481f-9e0f-0c6878793528	Y	2799
345896		cc836f252531c52741e2c1488c1dce8b	SDY89	41096118	result_file	571304	046_V7_052112_Tube_001.571304.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V7_052112_Tube_001.571304.fcs	2017-04-13 15:56:39			ff29373d-35fd-4f37-b675-5b944f1041e2	Y	2799
345897		3a349db7ad04c7b60f70d5798c7db895	SDY89	90727523	result_file	571305	046_V7_052112_Tube_002.571305.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V7_052112_Tube_002.571305.fcs	2017-04-13 15:56:39			7984c96c-c88e-42d8-ae61-dfb394f6eba0	Y	2799
345898		8632d05ae8c9d4c6615b4e7c02d83d2f	SDY89	44605757	result_file	571306	046_V7_052112_Tube_003.571306.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V7_052112_Tube_003.571306.fcs	2017-04-13 15:56:39			7ccbe60c-e768-4eb0-a83f-9de3937bb64b	Y	2799
345899		dc80cd3d3573e0525d592bd8068c1cc2	SDY89	42545235	result_file	571307	046_V7_052112_Tube_004.571307.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V7_052112_Tube_004.571307.fcs	2017-04-13 15:56:39			37c988e5-d358-47cc-a149-09f56b9a8efd	Y	2799
345900		4a4e3a84cc06e7d56575109318f642da	SDY89	47003778	result_file	571308	046_V8_052112_Tube_001.571308.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V8_052112_Tube_001.571308.fcs	2017-04-13 15:56:39			6fb343ac-bed6-4afa-b8c8-e6953e9a7439	Y	2799
345901		983c3f5ab4549b33e808df41b02db07e	SDY89	127292183	result_file	571309	046_V8_052112_Tube_002.571309.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V8_052112_Tube_002.571309.fcs	2017-04-13 15:56:39			3ee124e2-245e-4f59-ae67-38cd58406dc3	Y	2799
345902		8f3f956c7308d3fd4c9ee1b7cc5886ed	SDY89	99597437	result_file	571310	046_V8_052112_Tube_003.571310.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V8_052112_Tube_003.571310.fcs	2017-04-13 15:56:39			7e302c79-2000-4bb6-8952-6f1855d3ba28	Y	2799
345903		1da2911ec3368cd4093f7b4189d52f2c	SDY89	53030055	result_file	571311	046_V8_052112_Tube_004.571311.fcs	SDY89/ResultFiles/Flow_cytometry_result/046_V8_052112_Tube_004.571311.fcs	2017-04-13 15:56:39			38c0e9cb-afe3-4327-8501-11fb5a1e1180	Y	2799
345904		f2edd5615e84b83fbbfc9ee8784b5b19	SDY89	10214065	result_file	571312	050_V1_052312_B cell.571312.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V1_052312_B cell.571312.fcs	2017-04-13 15:56:39			5399da79-0537-447c-b40d-21a109c6cc1a	Y	2799
345905		e54f6550ed6b0c8cf053109cebe18967	SDY89	37436361	result_file	571333	050_V1_052312_DC.571333.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V1_052312_DC.571333.fcs	2017-04-13 15:56:39			eb08475f-ffb0-43bc-8ec9-8ca9eb6afe07	Y	2799
345906		5e105432716ec3dedf548a4bfcf2ea32	SDY89	17341889	result_file	571332	050_V1_052312_Mono.571332.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V1_052312_Mono.571332.fcs	2017-04-13 15:56:39			f9f277b1-8070-45ca-af9e-08f8b8ed3a9a	Y	2799
345907		6ab60f8fce1ebffe4f0f5d1d17b98275	SDY89	20032039	result_file	571334	050_V1_052312_TFH.571334.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V1_052312_TFH.571334.fcs	2017-04-13 15:56:39			c3fb377f-b7f9-425f-a4b3-409c074205b2	Y	2799
345908		289a77c569f40af4790665d821a0cc05	SDY89	15514827	result_file	571335	050_V2_052312_Tube_001.571335.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V2_052312_Tube_001.571335.fcs	2017-04-13 15:56:39			fbb9fb9c-d6d2-40c0-8be6-4900736a3edf	Y	2799
345909		1908dafc2276c798ad3892373cc5402d	SDY89	31524212	result_file	571336	050_V2_052312_Tube_002.571336.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V2_052312_Tube_002.571336.fcs	2017-04-13 15:56:39			22badcbf-16bf-4ee1-a28e-8d6017ef6a86	Y	2799
345910		5351ac347fa3a246b08f23cd9590e1e2	SDY89	35447967	result_file	571337	050_V2_052312_Tube_003.571337.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V2_052312_Tube_003.571337.fcs	2017-04-13 15:56:39			25841780-4f81-4d6d-99c1-583ccb1dcd4f	Y	2799
345911		2abb5759317a6a3f54759c1adaaa7160	SDY89	13267824	result_file	571338	050_V2_052312_Tube_004.571338.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V2_052312_Tube_004.571338.fcs	2017-04-13 15:56:39			99804f97-1777-436d-8bcf-b870b149473b	Y	2799
345912		9f82ca01a5b5a64f687872c3ecfd4615	SDY89	17867847	result_file	571339	050_V3_052312_Tube_001.571339.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V3_052312_Tube_001.571339.fcs	2017-04-13 15:56:39			1d40e600-42a4-4308-ba1b-a713bf1ccf20	Y	2799
345913		29a1c33bae5f246c9498a412ba40dd03	SDY89	56399134	result_file	571340	050_V3_052312_Tube_002.571340.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V3_052312_Tube_002.571340.fcs	2017-04-13 15:56:39			cb0897c3-1079-459c-bc87-5b691f932b33	Y	2799
345914		5c1eb5b451c1bedd6de383fee5ee8b47	SDY89	63637827	result_file	571341	050_V3_052312_Tube_003.571341.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V3_052312_Tube_003.571341.fcs	2017-04-13 15:56:39			572e3f11-d016-4908-91c4-12b745f4fb84	Y	2799
345915		b8aee479380304ea1402829aba628545	SDY89	32727144	result_file	571342	050_V3_052312_Tube_004.571342.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V3_052312_Tube_004.571342.fcs	2017-04-13 15:56:39			7fbb32fb-03bf-457b-b06e-8059a4be9cdd	Y	2799
345916		cda808afaf7bd4fd88262fd7135c9f6b	SDY89	39022288	result_file	571343	050_V4_052312_Tube_001.571343.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V4_052312_Tube_001.571343.fcs	2017-04-13 15:56:39			4c53a1df-2425-4fae-b2a2-8653a49ea868	Y	2799
345917		3f645063979ea0b240bdb98751109329	SDY89	49558831	result_file	571344	050_V4_052312_Tube_002.571344.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V4_052312_Tube_002.571344.fcs	2017-04-13 15:56:39			f354a11b-71f8-41e1-a119-89c5fbc61229	Y	2799
345918		7284dacba95b841df9ceaa418dbb19a7	SDY89	54127708	result_file	571345	050_V4_052312_Tube_003.571345.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V4_052312_Tube_003.571345.fcs	2017-04-13 15:56:39			72328259-9120-457c-9960-bd81d6887e85	Y	2799
345919		9238a2fb8613fbcfed760b8f4f983e7f	SDY89	44839224	result_file	571346	050_V4_052312_Tube_004.571346.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V4_052312_Tube_004.571346.fcs	2017-04-13 15:56:39			2f582682-f227-4958-a41d-268c2ac999fc	Y	2799
345920		c3f25cca4049ad2df8a4251c7a62dade	SDY89	21280588	result_file	571347	050_V5_052312_Tube_001.571347.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V5_052312_Tube_001.571347.fcs	2017-04-13 15:56:39			bd2f109b-8d7d-41a0-8cfc-0f77f8f51f46	Y	2799
345921		2bb08de98a16a304bbd42bc4d54c5e8f	SDY89	47859514	result_file	571348	050_V5_052312_Tube_002.571348.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V5_052312_Tube_002.571348.fcs	2017-04-13 15:56:39			ac1e0555-0196-43ad-abc5-13331742f6c8	Y	2799
345922		1d0ae675c69c801aae89cf7dc286784b	SDY89	45809067	result_file	571349	050_V5_052312_Tube_003.571349.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V5_052312_Tube_003.571349.fcs	2017-04-13 15:56:39			44122725-7b0e-400b-87fc-301101e76240	Y	2799
345923		b6590e0138b91fa5e013e0c40aa0dc75	SDY89	28703904	result_file	571350	050_V5_052312_Tube_004.571350.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V5_052312_Tube_004.571350.fcs	2017-04-13 15:56:39			41f71724-7796-4ab0-9914-cef1b96d9589	Y	2799
345924		266b93189d3e351e6eb997eef3bdaf70	SDY89	29777549	result_file	571351	050_V6_052312_Tube_001.571351.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V6_052312_Tube_001.571351.fcs	2017-04-13 15:56:39			8878a830-6f2f-495b-8144-db8e3d7193b4	Y	2799
345925		0d1f43cf2d36b195ef6c06cad75f8724	SDY89	57671254	result_file	571352	050_V6_052312_Tube_002.571352.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V6_052312_Tube_002.571352.fcs	2017-04-13 15:56:39			b2961cb3-a5e3-4c8e-abee-08a744326b19	Y	2799
345926		b04be7c2f9d7db38bbe9e3d6f075b9c6	SDY89	57731189	result_file	571353	050_V6_052312_Tube_003.571353.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V6_052312_Tube_003.571353.fcs	2017-04-13 15:56:39			387d1845-9f14-4423-a792-449b508c92b8	Y	2799
345927		294d32f8fb2150a48662f46c7297b7cc	SDY89	45048925	result_file	571354	050_V6_052312_Tube_004.571354.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V6_052312_Tube_004.571354.fcs	2017-04-13 15:56:39			131cd780-39a2-49b5-97c1-15bf0c214a88	Y	2799
345928		ee10fc769f3101cfa77fb23adb31a96d	SDY89	74997149	result_file	571355	050_V7_052312_Tube_001.571355.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V7_052312_Tube_001.571355.fcs	2017-04-13 15:56:39			5fb308ea-22aa-4c4f-a890-3e73fe8ae441	Y	2799
345929		5852631ca2b8d0fab959d87968601c82	SDY89	40927474	result_file	571356	050_V7_052312_Tube_002.571356.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V7_052312_Tube_002.571356.fcs	2017-04-13 15:56:39			8c683dc2-51cc-49da-b9ed-f5310fb1887f	Y	2799
345930		ed53079696c74e1e7a64ee86274d2de6	SDY89	63128789	result_file	571357	050_V7_052312_Tube_003.571357.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V7_052312_Tube_003.571357.fcs	2017-04-13 15:56:39			993fceb8-f904-4153-a95b-450e24228e52	Y	2799
345931		ed1f5a922964561b82d304cdda5930c2	SDY89	79385485	result_file	571358	050_V7_052312_Tube_004.571358.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V7_052312_Tube_004.571358.fcs	2017-04-13 15:56:39			6286aca6-9b00-4649-ba43-ec05283e1c5c	Y	2799
345932		92371c288c6cefcb2ae32e025c284a57	SDY89	75059125	result_file	571359	050_V8_052312_Tube_001.571359.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V8_052312_Tube_001.571359.fcs	2017-04-13 15:56:39			a2d62ec4-d36d-4916-bffd-5a50e64975fb	Y	2799
345933		2f3916d3a8847e1fa277bfb52c40a051	SDY89	75266134	result_file	571360	050_V8_052312_Tube_002.571360.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V8_052312_Tube_002.571360.fcs	2017-04-13 15:56:39			5caeeabb-9287-448d-8da2-3370d187e51f	Y	2799
345934		1b0937d9207a51bd2f29d790f344f125	SDY89	68869230	result_file	571361	050_V8_052312_Tube_003.571361.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V8_052312_Tube_003.571361.fcs	2017-04-13 15:56:39			00670a0b-a9bd-4b0f-b1b0-1781ea756bb1	Y	2799
345935		c78dfe3c7ad523fac20741f503ec6914	SDY89	86360723	result_file	571362	050_V8_052312_Tube_004.571362.fcs	SDY89/ResultFiles/Flow_cytometry_result/050_V8_052312_Tube_004.571362.fcs	2017-04-13 15:56:39			fa5e2eaf-4c27-4d87-a816-4fdeb97732a4	Y	2799
345936		3e976c17ba098415d364fa67e188c954	SDY89	75670406	result_file	571363	051_V1_052412_B cell.571363.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V1_052412_B cell.571363.fcs	2017-04-13 15:56:39			9f6188d3-14b5-4aea-b8ed-c07cf78b93d0	Y	2799
345937		70afb52cb954b05545af46008e73da96	SDY89	167117480	result_file	571384	051_V1_052412_DC.571384.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V1_052412_DC.571384.fcs	2017-04-13 15:56:39			7292763f-f081-408a-90c2-08839f87e919	Y	2799
345938		231677d4e0daed3a01f0442eb5b01d1e	SDY89	115378709	result_file	571383	051_V1_052412_Mono.571383.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V1_052412_Mono.571383.fcs	2017-04-13 15:56:39			cba2449a-30fb-4ad0-af80-90048a2809f9	Y	2799
345939		807a816968c32824a410a946daf92af8	SDY89	72479480	result_file	571385	051_V1_052412_TFH.571385.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V1_052412_TFH.571385.fcs	2017-04-13 15:56:39			6786a67a-ed07-423d-b709-7f581aff2474	Y	2799
345940		2001e8c7fcdde8ff87f561a86ae9ddfe	SDY89	23227947	result_file	571386	051_V2_052412_Tube_001.571386.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V2_052412_Tube_001.571386.fcs	2017-04-13 15:56:39			344dca9e-fc0d-40c3-a5d5-6ddc3b27eb8c	Y	2799
345941		fb172b1fbe5ac9b3cda907175c95df21	SDY89	35421633	result_file	571387	051_V2_052412_Tube_002.571387.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V2_052412_Tube_002.571387.fcs	2017-04-13 15:56:39			5328fd38-2055-44be-8ab4-08029e409f48	Y	2799
345942		de3dafb127707aeee19438fb3f7ef76d	SDY89	41653347	result_file	571388	051_V2_052412_Tube_003.571388.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V2_052412_Tube_003.571388.fcs	2017-04-13 15:56:39			fc475fc6-892b-4519-9442-88194506b902	Y	2799
345943		c3a4fe76ec7c4d8912e9dc8dea9a3545	SDY89	22289903	result_file	571389	051_V2_052412_Tube_004.571389.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V2_052412_Tube_004.571389.fcs	2017-04-13 15:56:39			1906ffcc-0e82-44fd-a512-21bcde212376	Y	2799
345944		01aae7b04357205a9267bce751b2b0ae	SDY89	45977908	result_file	571390	051_V3_052412_Tube_001.571390.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V3_052412_Tube_001.571390.fcs	2017-04-13 15:56:39			524439e2-ef05-4c18-824f-ca9842c4e6d0	Y	2799
345945		e1368626ce69578fe9222e1149df4907	SDY89	93272311	result_file	571391	051_V3_052412_Tube_002.571391.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V3_052412_Tube_002.571391.fcs	2017-04-13 15:56:39			bc6547ab-8782-4e4e-93cc-e426a96d1515	Y	2799
345946		07980a5fbff88ce6fb68550ffe6d37f5	SDY89	99487887	result_file	571392	051_V3_052412_Tube_003.571392.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V3_052412_Tube_003.571392.fcs	2017-04-13 15:56:39			ae248031-b9d5-4ab1-b7b7-0c8a177b44c2	Y	2799
345947		252ea56cd504c97d626c56cecf3160a2	SDY89	46998503	result_file	571393	051_V3_052412_Tube_004.571393.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V3_052412_Tube_004.571393.fcs	2017-04-13 15:56:39			5223b844-5f0c-47de-bd55-a643bbd00e9c	Y	2799
345948		000da4b246777495d199243fd8939e8b	SDY89	42599846	result_file	571394	051_V4_052412_Tube_001.571394.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V4_052412_Tube_001.571394.fcs	2017-04-13 15:56:39			cadd99d9-a5ed-40f6-a244-a16cbc0538a9	Y	2799
345949		17083ba023c43eef13c32c4e549c68da	SDY89	98973990	result_file	571395	051_V4_052412_Tube_002.571395.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V4_052412_Tube_002.571395.fcs	2017-04-13 15:56:39			fdea6220-0b3e-49b8-8317-b066aa010bab	Y	2799
345950		364a96907508941bf05bf62ec70e48f1	SDY89	97589427	result_file	571396	051_V4_052412_Tube_003.571396.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V4_052412_Tube_003.571396.fcs	2017-04-13 15:56:39			654c3907-d7f1-49e2-bca5-02f2661cfab6	Y	2799
345951		4e8cb6311529864417d79bb82e98b8c0	SDY89	42638904	result_file	571397	051_V4_052412_Tube_004.571397.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V4_052412_Tube_004.571397.fcs	2017-04-13 15:56:39			4ee9d821-a0b5-4998-bfef-4d258f2b2ade	Y	2799
345952		9f169d5e2e28875042d95d870495ccd0	SDY89	49994668	result_file	571398	051_V5_052412_Tube_001.571398.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V5_052412_Tube_001.571398.fcs	2017-04-13 15:56:39			4284a39d-49a1-4f4a-a781-4a8451b32f8c	Y	2799
345953		a5344ea52f2a119c105db2d0e3666a1e	SDY89	75358114	result_file	571399	051_V5_052412_Tube_002.571399.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V5_052412_Tube_002.571399.fcs	2017-04-13 15:56:39			f93c1d35-3eeb-4e88-9177-c451dc547a0b	Y	2799
345954		2b2a57e99c6cf51c8bf0ff0004544b0e	SDY89	113090247	result_file	571400	051_V5_052412_Tube_003.571400.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V5_052412_Tube_003.571400.fcs	2017-04-13 15:56:39			c0f9ee8d-b90f-47c1-a897-4d209dd87f31	Y	2799
345955		ea92f4a8c519cc34bc736b01843a601f	SDY89	59891785	result_file	571401	051_V5_052412_Tube_004.571401.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V5_052412_Tube_004.571401.fcs	2017-04-13 15:56:39			d6bbc09e-a316-4463-809e-bf04ecfb545c	Y	2799
345956		46dc865762d1dc4959ba70c205b83eaa	SDY89	56860529	result_file	571402	051_V6_052412_Tube_001.571402.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V6_052412_Tube_001.571402.fcs	2017-04-13 15:56:39			85c72e6c-be22-488d-9673-37e229466db6	Y	2799
345957		adbed33e8673e31bf45da6626d0ebed8	SDY89	106946791	result_file	571403	051_V6_052412_Tube_002.571403.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V6_052412_Tube_002.571403.fcs	2017-04-13 15:56:39			b3246291-ece7-4562-b4c7-dc55de1701d3	Y	2799
345958		4f524b8f574cee5fea75a64fa0cc3462	SDY89	112395025	result_file	571404	051_V6_052412_Tube_003.571404.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V6_052412_Tube_003.571404.fcs	2017-04-13 15:56:39			94b74ff5-21aa-4a52-a4ae-95021ca4603b	Y	2799
345959		e5e9f55c83bad515e4da865cc7f3a359	SDY89	29901445	result_file	571405	051_V6_052412_Tube_004.571405.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V6_052412_Tube_004.571405.fcs	2017-04-13 15:56:39			4cef7b9f-3655-4b6c-abc1-6ab7e1089d4a	Y	2799
345960		ce31acb31941a801e20d23d78279fcb2	SDY89	68093069	result_file	571406	051_V7_052412_Tube_001.571406.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V7_052412_Tube_001.571406.fcs	2017-04-13 15:56:39			82fb0af5-2846-4417-8d84-06df5ec4a2c3	Y	2799
345961		8ccbd8c405c113673a86fca4d14319c4	SDY89	113514755	result_file	571407	051_V7_052412_Tube_002.571407.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V7_052412_Tube_002.571407.fcs	2017-04-13 15:56:39			c429c1cc-05fa-40cc-a035-16377e59bf99	Y	2799
345962		23b1c999e4b1825098a7464b2057a059	SDY89	158671055	result_file	571408	051_V7_052412_Tube_003.571408.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V7_052412_Tube_003.571408.fcs	2017-04-13 15:56:39			933ceb14-f094-48ea-8477-3eaeb5957d09	Y	2799
345963		2a2cefbe14ce85e29c23fd0ad401f3ac	SDY89	74575767	result_file	571409	051_V7_052412_Tube_004.571409.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V7_052412_Tube_004.571409.fcs	2017-04-13 15:56:39			93578244-8c52-44bc-bb1d-8fce28562f66	Y	2799
345964		4bbce6fd064337cb988d37eb9b4019d6	SDY89	86660188	result_file	571410	051_V8_052412_Tube_001.571410.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V8_052412_Tube_001.571410.fcs	2017-04-13 15:56:39			e46b3151-4fa7-4853-94e5-73d73d136122	Y	2799
345965		f9049c93acdaa56dc8f9ec7abb34dd71	SDY89	144792094	result_file	571411	051_V8_052412_Tube_002.571411.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V8_052412_Tube_002.571411.fcs	2017-04-13 15:56:39			87778111-a3b6-4db1-8102-a24d76751c60	Y	2799
345966		a133475faa63e890d05f3697d12f4549	SDY89	127033290	result_file	571412	051_V8_052412_Tube_003.571412.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V8_052412_Tube_003.571412.fcs	2017-04-13 15:56:39			fc5743a4-9c2c-444d-bbc5-cd3e54187c37	Y	2799
345967		d53d41563c31417bfc24d7ecc0ee7629	SDY89	67740865	result_file	571413	051_V8_052412_Tube_004.571413.fcs	SDY89/ResultFiles/Flow_cytometry_result/051_V8_052412_Tube_004.571413.fcs	2017-04-13 15:56:39			8b9e546e-ed09-49fd-b828-31dfcd721624	Y	2799
345968		1ec5fe24a3a508f1561866a8cb328fc5	SDY89	15817270	result_file	571414	054_V1_051412_B cell.571414.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V1_051412_B cell.571414.fcs	2017-04-13 15:56:39			f54f6e04-a40f-4f27-a435-b467a54be190	Y	2799
345969		5e76b100383d1133eab222de55b81835	SDY89	30000019	result_file	571434	054_V1_051412_DC.571434.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V1_051412_DC.571434.fcs	2017-04-13 15:56:39			d03b7c64-1ea6-4d4d-a505-8fa6340b95d9	Y	2799
345970		643a7ba9e8b9d805e1bac4905732e98d	SDY89	29011393	result_file	571433	054_V1_051412_Mono.571433.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V1_051412_Mono.571433.fcs	2017-04-13 15:56:39			6c475a07-a3a1-43a1-9ab2-e930390937f1	Y	2799
345971		464dc4693cb0f66eaeed59ccf3295961	SDY89	19582152	result_file	571435	054_V1_051412_TFH.571435.fcs	SDY89/ResultFiles/Flow_cytometry_result/054_V1_051412_TFH.571435.fcs	2017-04-13 15:56:39			148e3cf6-0abe-4d51-b64b-2009f8cb0e94	Y	2799
